Wavelet Approximate Entropy,Variance of Vertex to Vertex Slope,Wavelet Detailed Energy,Hjorth_Activity,FFT Beta MaxPower,1st Difference Max,FFT Alpha MaxPower,Wavelet Approximate Std Deviation,FFT Theta MaxPower,Coeffiecient of Variation,Label
5234981.139,7310.934571,601992.6815,3666.135088,107.4845456,197.4652449,168.577072,56.64212769,121.9911441,0.014443841,2
5108991.354,6837.475841,589786.1305,3831.123439,132.2049013,197.0988945,199.9343721,59.28864093,102.2194023,0.014754376,2
4600461.366,6536.114859,536982.0633,3844.267794,178.7570427,197.043806,134.9137849,62.23769319,89.11130297,0.014768159,2
4758240.432,6722.987666,554955.6536,3626.910613,256.1034123,197.043806,134.1359167,61.54351966,84.04355454,0.01437545,2
4671758.634,6834.36126,546764.0108,3413.628803,185.9249452,197.043806,119.3821451,60.86949406,133.2457321,0.013927066,2
5560918.078,7286.88928,639615.924,3593.627456,146.3581372,195.7142857,151.5635277,60.45689625,135.2261625,0.014309482,2
5771338.919,7263.635576,664499.6375,3847.648978,157.27461,195.7142857,151.3571749,61.72064776,143.6400453,0.014821379,2
5812270.268,7411.265059,666217.8956,3666.159812,220.2660489,196.9322508,78.4680379,57.96385386,131.4054136,0.014483587,2
5472591.095,7512.521907,630496.5153,3507.332553,122.9090634,193.3644495,59.72874672,55.6755349,218.406006,0.014161852,2
5698050.919,7591.067725,652266.2739,3341.112271,119.7932254,193.3644495,144.4773355,53.06611948,183.4034831,0.013808321,2
5849153.406,8240.207786,666055.6672,3532.690015,135.4221193,192.7288643,213.9694198,58.78130905,47.85918039,0.01419335,2
5799537.587,7801.043185,662283.2808,3616.671991,149.7382387,191.2307129,173.0741281,61.36484302,91.7781571,0.014370518,2
5755991.982,7722.872404,660310.2341,3682.013867,166.8395031,190.8021763,211.5466664,61.67725085,161.5082024,0.014485885,2
5681284.822,7140.599086,654491.486,3728.399675,103.3083054,190.1063757,272.9390788,63.66211417,150.060582,0.014570186,2
5452132.837,7377.569383,632658.6899,3778.473363,152.088938,195.0587334,206.9226215,60.12630197,116.7565052,0.014653068,2
5304898.619,7217.991114,613180.3625,3661.448284,186.6400371,197.5569196,109.4720348,61.52361197,108.4784465,0.014432698,2
5410734.521,7296.093018,624545.8236,3465.228112,167.3263189,199.0733469,93.49711712,59.0629879,94.87893014,0.014070252,2
5325123.314,7253.831232,612854.9716,3530.173619,134.5209981,193.8352051,86.48934906,59.15984314,81.88706944,0.014177424,2
5506284.042,7243.801589,632326.9536,3626.263417,189.5217406,192.8461566,130.9785562,55.33777403,109.7240817,0.014320876,2
5333566.19,6972.237114,616611.7635,3581.480168,135.8464561,188,83.59869889,56.32388756,147.7274049,0.01421724,2
5217851.203,7183.652937,604424.6401,3474.029502,138.0833529,189.9927106,62.04635194,56.50264556,144.2918916,0.014060747,2
5147542.143,7354.9115,598265.6622,3366.624944,148.9798271,190.7472097,67.55349867,57.46019885,100.0287948,0.013883297,2
4887876.387,6666.604869,568898.4797,3103.286537,147.7432469,189.27839,72.0293527,54.89859601,75.92996096,0.013335292,2
5435989.059,7297.736396,627998.5693,3308.619615,127.1857233,201.3919501,77.93418378,54.81110788,78.27645784,0.013742115,2
5376360.417,7393.238032,618179.986,3352.995239,108.0095377,201.3919501,104.2718242,55.40441206,92.92677256,0.013831036,2
5948841.466,8309.274619,680197.4314,3647.277039,132.9030569,201.3919501,127.7191803,57.93363459,72.75197774,0.014424885,2
3825993.155,5802.613574,437241.4512,2375.555517,140.9359531,185.172189,36.46028119,45.2406711,62.16362467,0.011650306,2
2000827.813,3517.110422,229835.8079,1350.177239,36.85425949,185.172189,11.99580666,32.83727247,35.50843489,0.008739903,2
5236.578017,69.77066075,1840.633502,248.9112154,5.062908102,23.88281243,7.129017678,10.52542734,10.19747709,0.003126082,2
5310.233834,63.96882725,1864.501014,204.4783062,5.037856702,21.868199,5.693370445,12.96528214,19.41487126,0.002931381,2
6172.491796,63.28556541,2107.493207,255.9463076,3.967406103,22.27110086,8.407262435,14.72466756,21.53249841,0.003287187,2
7915.999376,59.85523573,2491.764307,292.7170127,5.846943403,22.60076043,6.734841219,16.68143918,17.04870507,0.003521573,2
8414.542722,66.04467378,2598.48243,305.235508,5.951603297,22.85717779,7.871801065,14.89407921,9.264186615,0.003541153,2
8309.461282,68.86704809,2557.232511,273.8286877,4.055730949,22.96700629,9.948855404,9.683897326,19.3373443,0.003317548,2
6928.855508,72.18723843,2267.348384,255.5569878,5.495243713,22.30758236,9.017009175,10.91218446,22.21396867,0.003201193,2
6601.499925,66.22203586,2191.829242,208.3322569,5.201480589,21.9046805,6.868123187,11.12928417,18.24166968,0.002944402,2
6247.312179,65.28661557,2113.530455,229.5262404,4.319439317,22.67393271,3.509394591,12.79851563,8.145290048,0.003136725,2
6280.213647,60.26535705,2127.29226,307.9853395,3.189201146,22.45417121,4.284994593,14.26814561,14.35320807,0.003669255,2
5986.488718,63.03242311,2047.044775,335.9598056,3.455676078,23.66298129,5.962622612,11.1873289,17.46346464,0.003776845,2
6582.043958,59.53043541,2189.10325,406.1744162,4.168175483,21.94144114,4.773585328,14.52817489,13.71593027,0.004172717,2
6797.680306,57.55701556,2222.391264,272.6493401,4.976226975,21.83147307,4.118709932,13.2377238,9.047844234,0.003462658,2
6969.837991,60.21909083,2273.314555,253.3743635,3.84948434,20.58604221,4.18236573,7.360737323,6.675517884,0.003250751,2
6609.928067,60.45454633,2182.254424,360.0017221,4.1781945,21.09884214,5.662492954,6.021105635,8.881321229,0.0036645,2
6574.380897,60.19897836,2208.211119,568.0957694,3.198285173,21.24536136,4.526798216,8.754395735,8.862111302,0.004737003,2
6559.695012,63.40288172,2192.16148,587.4745809,3.795185727,25.86083979,6.54513801,9.456531506,11.44451364,0.004946206,2
6596.826214,63.05963521,2184.191235,316.7010349,4.367568788,25.42131693,8.513024942,9.213265956,12.18726783,0.003664717,2
6594.057645,63.57037071,2162.573318,296.7645884,3.842339857,25.67769957,7.44080052,9.46029818,11.10384457,0.003593909,2
6504.81242,57.9497483,2156.91051,397.555317,3.274001221,23.077009,4.442236251,8.033667618,10.11005056,0.004346018,2
6839.352279,58.21112027,2257.025528,420.4115885,3.68212585,21.64833286,4.764461617,7.683632413,9.980749559,0.004493746,2
6921.563943,66.00618634,2273.394137,473.1837185,4.114200612,25.09155264,8.245728043,7.703016293,10.54648311,0.004503832,2
6720.34353,68.8644217,2239.596185,494.5196892,4.448376468,26.66664336,11.64436866,12.47734168,15.14275254,0.004715998,2
6997.205955,70.20870498,2327.038087,512.6346524,5.823841832,27.4725515,10.15541883,13.21311561,26.76496336,0.004703797,2
5957.658561,61.77552076,2053.034107,478.1178413,3.599103411,25.01834536,8.536770736,19.12494259,23.96360093,0.004719179,2
6131.034974,58.89395198,2080.481393,470.9838686,3.50161769,23.99264086,7.68611397,16.31099227,13.97208456,0.004482734,2
5868.295282,57.25680944,1984.441522,282.895135,3.178934222,23.77284464,8.43127572,14.00205384,8.424003715,0.003569667,2
7093.535734,57.55680806,2286.298388,295.6669428,3.019154729,23.26014936,4.424032745,7.360390516,7.165168395,0.003620709,2
7080.72767,54.97854505,2272.559871,254.3649065,3.043050812,22.38096386,3.333598659,8.273736594,9.88733408,0.003338989,2
6314.227447,55.52062236,2093.46943,287.1833518,3.049982323,22.93045471,6.412986509,8.931361527,19.07114948,0.003416381,2
6405.931241,54.96117566,2111.016016,247.8144174,3.440894452,22.67403729,6.068865324,10.59717016,17.68043046,0.003183804,2
6908.681886,51.15127409,2239.773217,244.7349699,3.6108568,21.13556786,4.241035264,12.20690968,13.63546793,0.003193736,2
6983.158442,47.70650708,2246.603854,223.4670574,2.389818441,21.09898164,6.790375842,17.60429319,10.12104437,0.003101654,2
7432.241191,48.4404751,2364.872367,324.4253604,2.239966177,19.377337,9.440727335,17.26595812,4.495665191,0.003622418,2
6717.816444,48.97176163,2212.775673,251.2170344,3.289030919,20.03669093,8.295535544,6.924960143,6.269598036,0.003064289,2
6722.535519,70.73731115,2219.751929,300.2359038,5.35652189,23.88282993,4.650709632,6.370233926,10.29457502,0.003231511,2
6912.53667,70.43693684,2270.395213,307.9437662,6.750036735,24.46897671,6.591505094,24.66147748,15.60420584,0.003503381,2
8665.697138,76.50257211,2701.43949,323.0994019,4.56849698,27.54577629,8.963073518,25.15130093,15.396651,0.003679023,2
8191.778571,69.26349055,2576.096931,480.9337776,4.738644447,27.47244686,10.82365799,22.40126179,20.83358568,0.004511913,2
7197.767069,72.17517884,2322.4264,543.9309098,5.921061313,27.58237986,11.53536048,16.49387957,19.2184561,0.004897021,2
5629.574738,69.9951806,1906.184557,356.4287662,5.85276469,26.5933665,7.416769936,7.402113697,18.20219824,0.003894858,2
6496.7634,68.35411912,2137.049591,331.3258216,4.983670363,25.38459129,9.402532973,7.319674634,18.62040498,0.003645825,2
6039.178964,73.14131968,2015.445588,314.3853006,6.213383857,25.53111064,11.7371782,6.264979887,21.38632398,0.003495448,2
6102.796176,74.07469415,2067.981976,274.3661282,8.706124651,25.4212125,12.34381995,17.14441257,29.39826408,0.003251594,2
5846.194825,68.85645554,2031.595186,264.0559133,5.758889835,25.71425093,7.162885527,19.68524401,25.06730261,0.003257484,2
6907.755035,75.13802092,2248.647977,425.3424926,4.419362867,28.4615305,7.464461412,23.88631382,18.31027926,0.00410733,2
6364.871482,165.4449871,2107.54504,543.0579802,9.891156364,34.2124895,18.04354813,18.97839032,40.80174151,0.004620981,2
4839.85516,212.1155926,1715.158691,652.8388528,16.70219331,34.87179129,16.52058695,16.56193557,40.85445521,0.004858729,2
4039.367109,195.0477197,1536.070286,800.0365252,20.11430324,33.58970421,16.6455128,14.3990505,40.83183546,0.005490925,2
4734.002636,125.4920652,1706.07656,666.8737292,9.278540879,32.27110086,11.62905667,12.97288734,26.28794486,0.005062775,2
5607.625399,72.77904009,1942.12794,426.4397346,4.621986243,23.22349336,8.382770684,11.88519455,9.489242914,0.004211543,2
6922.097696,60.30146657,2266.788096,263.2384569,3.984762179,23.29671807,7.696735753,14.46387918,7.917674933,0.003429279,2
7769.829327,54.00394801,2495.362625,216.3555611,3.115284827,20.91580636,3.806581458,12.26689132,9.628510361,0.003019241,2
7541.380552,47.68582478,2421.322819,240.3430721,2.420029372,19.45061379,3.359538975,9.187194672,12.16184349,0.003199768,2
6894.93226,55.46284824,2282.167665,299.7145599,2.332024016,21.13553293,3.113342876,14.08439104,11.67905748,0.003602036,2
6081.834906,71.76118231,2072.105173,556.9585946,10.50002034,23.479841,8.507003594,13.26242712,24.74966452,0.004704723,2
6974.516788,80.59656836,2293.250186,613.4409198,15.06867511,25.27472793,12.42729845,12.34759933,26.23965913,0.004908767,2
6534.844204,75.18538484,2176.289076,801.1116248,7.341934464,25.49448936,7.369634793,8.081738444,16.20721513,0.005589329,2
6556.969597,58.72632061,2178.007197,419.5168142,3.569532611,25.42121229,5.019844588,9.559353632,12.64339489,0.004207175,2
6149.515819,55.08471643,2092.952367,262.2961065,2.840439871,23.11362986,4.654813626,10.89146848,11.04606404,0.003377126,2
6854.759907,55.9017723,2238.061043,276.411462,2.587396981,23.22352814,5.054932959,12.58288024,10.24395215,0.00344301,2
6780.861047,57.36298625,2223.465692,412.2947173,3.06046004,23.26021893,3.581927757,11.94595269,10.95650325,0.004096339,2
6380.00087,51.6220665,2115.8887,215.447865,3.184419898,21.17211921,4.29094827,10.23845744,11.12966376,0.00305591,2
6100.117813,50.07845416,2080.931117,180.9365288,2.594277329,21.28201721,4.226783164,9.652835962,11.57514021,0.002811019,2
7467.955469,49.43359057,2408.824994,226.4932364,2.381163306,19.59702843,4.305852745,10.01298505,11.86064749,0.003157392,2
7195.119471,49.15314558,2338.329196,325.7656281,2.57168442,20.43955771,3.772965465,9.655701002,13.00141406,0.003710689,2
7813.443253,48.34422728,2485.484568,541.6898507,2.262822903,19.56047714,4.377947368,10.71143449,10.92583669,0.004612916,2
6608.774865,49.46659551,2193.832427,476.1512268,2.359325178,19.63371929,4.601146478,9.55024621,8.737499117,0.004337847,2
6465.308027,57.77458626,2171.047445,359.3242423,2.770328513,24.32233543,3.49014832,11.88904762,10.07582954,0.003803693,2
6145.89989,64.18002113,2102.820534,209.9849827,4.272203002,24.43223357,4.175214835,13.12995549,13.69865626,0.003002864,2
6343.154117,80.24796122,2165.000034,224.1514733,4.596099891,25.86077021,5.363041505,14.38337458,13.79321879,0.002949868,2
8371.296536,75.32776688,2590.551196,236.1975537,4.413300078,29.01102121,4.914783429,12.54110142,7.648258812,0.003132705,2
8744.665197,76.70287195,2661.830969,187.7865918,2.776459238,29.30405971,6.103825367,6.179663501,9.982588137,0.002816355,2
10114.29606,79.63521946,3000.778228,228.1768084,3.164363213,31.7948695,6.013752126,9.570772993,17.48389361,0.003051776,2
11144.08012,89.66888494,3270.921331,351.9200887,7.542540935,30.62275043,8.488853178,9.60920727,15.68869225,0.003858852,2
11530.40568,105.4763667,3409.969029,286.3940331,6.209889509,30.6960275,10.1478687,9.178116524,14.4123722,0.003494981,2
11233.85982,101.1981089,3322.198074,312.970133,6.163036839,28.13190571,13.56909582,8.610641313,10.21992359,0.003534546,2
9911.687253,93.99559674,3047.03914,246.7126461,5.206811509,25.824149,12.15369779,12.43269032,7.628194166,0.003163167,2
10103.51159,78.11927138,3081.697708,159.2320238,3.466385993,23.4066685,4.257771977,9.580830104,4.071756138,0.002638644,2
9568.302813,73.17704456,2955.054377,246.8983436,3.977633263,21.50191836,4.237025489,8.641606134,3.787934422,0.003180886,2
9645.702832,75.23432549,2966.379275,256.0006378,5.256889191,22.63741643,5.562473594,7.571654835,14.86247304,0.003210587,2
9094.394068,76.49384694,2804.23514,234.7930819,4.834901405,22.0513045,5.176155361,7.00236023,18.84229764,0.00300364,2
11849.387,70.04919585,3314.11846,425.3909008,2.792986767,42.08785579,3.212834356,9.909114692,11.70847047,0.004150709,2
13239.20305,74.23922529,3557.193242,559.8152565,4.4527745,41.50181371,4.615195467,14.45755931,10.36924701,0.004764496,2
12604.95763,72.99479321,3414.078601,563.8180628,5.303063076,41.0988945,5.771451857,14.72942544,15.0236814,0.004817138,2
9242.648588,68.8674191,2759.311221,832.5826071,4.160746371,30.84258171,5.058338922,21.18538678,13.4441436,0.005862255,2
7019.47248,73.74086829,2326.124962,401.1347215,3.66965135,27.14294443,6.903369707,11.40017273,12.70906722,0.003948246,2
8212.557063,88.00257118,2574.050531,881.5477262,6.70349726,32.85726479,7.240115268,12.76805492,18.99982406,0.005798124,2
8276.058863,89.63608668,2572.501852,557.3453553,7.167826305,32.78398779,7.367331383,10.01579194,41.01969154,0.004657396,2
8902.725738,79.32187274,2671.138641,564.8486894,5.760057949,32.34443007,6.402007514,11.43541374,31.41031418,0.004634021,2
7224.973622,65.44190202,2299.881847,336.3445508,2.921425304,23.91953829,4.496777492,12.53945423,13.30974433,0.003633941,2
6956.448549,65.42468768,2220.476693,395.1168456,5.717685023,23.84626121,7.257473568,12.17716944,11.61017434,0.004046175,2
6462.189288,68.8688906,2144.64551,395.7815015,9.128455447,27.47263886,7.880637037,10.54941255,9.287676115,0.004081436,2
7088.280473,76.23339557,2292.742712,444.9104463,7.29057221,25.86085714,5.148399796,8.795741663,10.25939804,0.004093963,2
6808.399567,89.70395887,2234.218142,557.5627869,6.349604162,26.00741129,5.217902022,8.395767178,15.11696059,0.004576775,2
7730.104664,104.0665812,2434.001573,631.2117814,10.57329493,25.31141879,8.147019256,7.432979135,21.27583262,0.00494302,2
7424.093329,111.4129229,2368.075942,730.5620003,11.4160271,28.27849464,9.429786297,8.096340491,18.66089321,0.005335326,2
8270.708046,120.4072145,2591.273659,737.8776684,7.424271316,28.79132957,7.153038441,8.464930361,8.896724878,0.005416578,2
8429.482468,119.6809152,2624.038387,476.5825321,9.881984922,29.41395786,10.95785839,14.35940805,20.14084102,0.004409729,2
8848.879867,134.5621188,2723.330897,573.4800992,13.04010649,28.0952845,9.990832409,13.28942836,22.50006741,0.004632475,2
8572.313782,132.8697533,2612.946468,788.3645561,8.143247177,28.57149829,10.12777678,14.38252623,20.12293686,0.005292427,2
6925.49063,125.7361904,2237.028964,474.5174075,8.018113938,30.10989821,7.325156609,13.87818551,24.1467513,0.003982353,2
6337.344819,100.3848657,2139.557869,435.0111669,7.493053871,31.17218886,21.59433754,11.91557791,32.24067179,0.003958966,2
6319.41927,85.93535337,2124.651613,366.2695554,5.068196145,30.87915029,18.65220859,17.51655682,30.1846252,0.003945501,2
6655.377831,70.11541691,2202.136497,381.4560399,5.538704442,30.58616407,9.376262733,19.69252517,25.75094465,0.004090843,2
5192.48901,68.66388786,1787.502193,352.4443666,6.487640855,23.99274557,8.810329519,20.24195127,19.41902331,0.003915009,2
4825.264602,65.92190626,1717.585574,419.9417889,3.624473108,23.77291421,5.055820238,12.54507417,11.36125877,0.004108622,2
5969964.013,7843.971484,684426.3121,3388.648779,182.2907996,201.1977189,161.518429,53.99164347,69.82085349,0.013917884,2
5601885.32,7272.228213,650366.6786,3417.408161,156.8890658,183.9889439,78.53937965,56.44857883,63.87010032,0.013971359,2
5746241.626,7563.661153,664009.4242,3308.96796,171.8774882,186.241769,95.71711418,54.72381421,89.89519247,0.013749016,2
5419774.266,7461.075123,628573.9977,3557.4741,267.4599492,190.3187778,78.55114965,60.32128881,100.4516716,0.014239366,2
5650194.378,7875.513081,651775.434,3922.404761,113.0997094,195.6410087,130.0256042,64.07421162,224.1878014,0.014930073,2
4876911.603,6759.459349,571256.3055,3600.056825,163.0797949,197.1428572,124.5528734,63.49799043,213.0885283,0.014291168,2
5166161.586,7166.745731,602481.4039,3609.340874,169.0134994,196.4212125,100.6769091,62.6468926,71.8168636,0.01431282,2
4893962.657,6728.975187,568695.8907,3465.129162,156.3024851,191.2490236,190.2151431,60.94339596,176.9558071,0.014050805,2
5391443.793,7052.041617,622139.2364,3494.202027,119.1834594,190.1501466,113.1239121,57.94110536,160.6332955,0.014147305,2
5293403.254,7008.129592,612202.4378,3586.459354,154.8315151,188.4212822,102.3634956,60.4476015,79.61505953,0.014339297,2
5977734.906,7807.343277,685193.3644,3930.39867,169.1025425,189.963379,114.4801464,59.39683184,160.7906728,0.014941291,2
5949469.657,8005.082273,682012.5469,4024.19677,210.4573173,188.4725169,91.6423572,59.71671742,157.5440013,0.015102851,2
5855182.679,7619.242005,674304.626,3885.451396,149.8676286,188.1172225,140.9109049,59.20931861,158.3136368,0.014834615,2
5126312.384,6509.978775,598279.7821,3415.637355,189.4162654,186.0036971,160.9079253,58.24870705,103.9750703,0.013959555,2
4607252.502,6119.413732,542708.1211,3425.60616,230.2201624,179.9157716,88.44666797,61.95611641,122.356262,0.013997927,2
4698794.407,6570.891322,548583.0704,3515.094568,187.9119955,194.7509066,114.8202667,61.84322732,177.6290372,0.0141822,2
4737405.342,7072.717581,553414.9408,3770.676577,133.3494947,195.8827776,143.7231831,64.81324022,232.7847164,0.01466747,2
5010040.085,7324.728188,580407.7556,3670.168695,149.4337261,200.6556921,164.5375906,61.07904768,160.8527419,0.014450307,2
5174099.607,7381.420523,598253.2393,3846.154327,138.2022693,200.8827429,126.0459245,62.30216751,137.3737068,0.014805611,2
5492949.602,7501.042494,635286.7619,3721.062213,125.6838604,200.7728796,101.5700589,59.35448219,185.7209705,0.014571026,2
5285890.379,6950.953382,615740.4977,3764.994514,176.5664788,192.6336844,116.7323636,60.81565855,149.0160341,0.014659086,2
5355698.694,7097.961244,623145.7514,3499.068039,185.001327,191.2656074,77.1186198,54.72608474,103.7058296,0.014120454,2
5359938.649,7315.323763,619497.6586,3401.895066,151.3378862,191.0348945,54.56748749,54.7536882,112.5659286,0.013953547,2
5778945.396,7903.984721,662344.4957,3567.125043,119.2711068,197.4652449,148.2953752,54.0748214,107.6365568,0.014280966,2
5234981.139,7310.934571,601992.6815,3666.135088,107.4845456,197.4652449,168.577072,56.64212769,121.9911441,0.014443841,2
5108991.354,6837.475841,589786.1305,3831.123439,132.2049013,197.0988945,199.9343721,59.28864093,102.2194023,0.014754376,2
4600461.366,6536.114859,536982.0633,3844.267794,178.7570427,197.043806,134.9137849,62.23769319,89.11130297,0.014768159,2
4758240.432,6722.987666,554955.6536,3626.910613,256.1034123,197.043806,134.1359167,61.54351966,84.04355454,0.01437545,2
4671758.634,6834.36126,546764.0108,3413.628803,185.9249452,197.043806,119.3821451,60.86949406,133.2457321,0.013927066,2
5560918.078,7286.88928,639615.924,3593.627456,146.3581372,195.7142857,151.5635277,60.45689625,135.2261625,0.014309482,2
5771338.919,7263.635576,664499.6375,3847.648978,157.27461,195.7142857,151.3571749,61.72064776,143.6400453,0.014821379,2
5812270.268,7411.265059,666217.8956,3666.159812,220.2660489,196.9322508,78.4680379,57.96385386,131.4054136,0.014483587,2
5472591.095,7512.521907,630496.5153,3507.332553,122.9090634,193.3644495,59.72874672,55.6755349,218.406006,0.014161852,2
5698050.919,7591.067725,652266.2739,3341.112271,119.7932254,193.3644495,144.4773355,53.06611948,183.4034831,0.013808321,2
5849153.406,8240.207786,666055.6672,3532.690015,135.4221193,192.7288643,213.9694198,58.78130905,47.85918039,0.01419335,2
5799537.587,7801.043185,662283.2808,3616.671991,149.7382387,191.2307129,173.0741281,61.36484302,91.7781571,0.014370518,2
5755991.982,7722.872404,660310.2341,3682.013867,166.8395031,190.8021763,211.5466664,61.67725085,161.5082024,0.014485885,2
5681284.822,7140.599086,654491.486,3728.399675,103.3083054,190.1063757,272.9390788,63.66211417,150.060582,0.014570186,2
5452132.837,7377.569383,632658.6899,3778.473363,152.088938,195.0587334,206.9226215,60.12630197,116.7565052,0.014653068,2
5304898.619,7217.991114,613180.3625,3661.448284,186.6400371,197.5569196,109.4720348,61.52361197,108.4784465,0.014432698,2
5410734.521,7296.093018,624545.8236,3465.228112,167.3263189,199.0733469,93.49711712,59.0629879,94.87893014,0.014070252,2
5325123.314,7253.831232,612854.9716,3530.173619,134.5209981,193.8352051,86.48934906,59.15984314,81.88706944,0.014177424,2
5506284.042,7243.801589,632326.9536,3626.263417,189.5217406,192.8461566,130.9785562,55.33777403,109.7240817,0.014320876,2
5333566.19,6972.237114,616611.7635,3581.480168,135.8464561,188,83.59869889,56.32388756,147.7274049,0.01421724,2
5217851.203,7183.652937,604424.6401,3474.029502,138.0833529,189.9927106,62.04635194,56.50264556,144.2918916,0.014060747,2
5147542.143,7354.9115,598265.6622,3366.624944,148.9798271,190.7472097,67.55349867,57.46019885,100.0287948,0.013883297,2
4887876.387,6666.604869,568898.4797,3103.286537,147.7432469,189.27839,72.0293527,54.89859601,75.92996096,0.013335292,2
5435989.059,7297.736396,627998.5693,3308.619615,127.1857233,201.3919501,77.93418378,54.81110788,78.27645784,0.013742115,2
5376360.417,7393.238032,618179.986,3352.995239,108.0095377,201.3919501,104.2718242,55.40441206,92.92677256,0.013831036,2
5948841.466,8309.274619,680197.4314,3647.277039,132.9030569,201.3919501,127.7191803,57.93363459,72.75197774,0.014424885,2
3825993.155,5802.613574,437241.4512,2375.555517,140.9359531,185.172189,36.46028119,45.2406711,62.16362467,0.011650306,2
2000827.813,3517.110422,229835.8079,1350.177239,36.85425949,185.172189,11.99580666,32.83727247,35.50843489,0.008739903,2
5236.578017,69.77066075,1840.633502,248.9112154,5.062908102,23.88281243,7.129017678,10.52542734,10.19747709,0.003126082,2
5310.233834,63.96882725,1864.501014,204.4783062,5.037856702,21.868199,5.693370445,12.96528214,19.41487126,0.002931381,2
6172.491796,63.28556541,2107.493207,255.9463076,3.967406103,22.27110086,8.407262435,14.72466756,21.53249841,0.003287187,2
7915.999376,59.85523573,2491.764307,292.7170127,5.846943403,22.60076043,6.734841219,16.68143918,17.04870507,0.003521573,2
8414.542722,66.04467378,2598.48243,305.235508,5.951603297,22.85717779,7.871801065,14.89407921,9.264186615,0.003541153,2
8309.461282,68.86704809,2557.232511,273.8286877,4.055730949,22.96700629,9.948855404,9.683897326,19.3373443,0.003317548,2
6928.855508,72.18723843,2267.348384,255.5569878,5.495243713,22.30758236,9.017009175,10.91218446,22.21396867,0.003201193,2
6601.499925,66.22203586,2191.829242,208.3322569,5.201480589,21.9046805,6.868123187,11.12928417,18.24166968,0.002944402,2
6247.312179,65.28661557,2113.530455,229.5262404,4.319439317,22.67393271,3.509394591,12.79851563,8.145290048,0.003136725,2
6280.213647,60.26535705,2127.29226,307.9853395,3.189201146,22.45417121,4.284994593,14.26814561,14.35320807,0.003669255,2
5986.488718,63.03242311,2047.044775,335.9598056,3.455676078,23.66298129,5.962622612,11.1873289,17.46346464,0.003776845,2
6582.043958,59.53043541,2189.10325,406.1744162,4.168175483,21.94144114,4.773585328,14.52817489,13.71593027,0.004172717,2
6797.680306,57.55701556,2222.391264,272.6493401,4.976226975,21.83147307,4.118709932,13.2377238,9.047844234,0.003462658,2
6969.837991,60.21909083,2273.314555,253.3743635,3.84948434,20.58604221,4.18236573,7.360737323,6.675517884,0.003250751,2
6609.928067,60.45454633,2182.254424,360.0017221,4.1781945,21.09884214,5.662492954,6.021105635,8.881321229,0.0036645,2
6574.380897,60.19897836,2208.211119,568.0957694,3.198285173,21.24536136,4.526798216,8.754395735,8.862111302,0.004737003,2
6559.695012,63.40288172,2192.16148,587.4745809,3.795185727,25.86083979,6.54513801,9.456531506,11.44451364,0.004946206,2
6596.826214,63.05963521,2184.191235,316.7010349,4.367568788,25.42131693,8.513024942,9.213265956,12.18726783,0.003664717,2
6594.057645,63.57037071,2162.573318,296.7645884,3.842339857,25.67769957,7.44080052,9.46029818,11.10384457,0.003593909,2
6504.81242,57.9497483,2156.91051,397.555317,3.274001221,23.077009,4.442236251,8.033667618,10.11005056,0.004346018,2
6839.352279,58.21112027,2257.025528,420.4115885,3.68212585,21.64833286,4.764461617,7.683632413,9.980749559,0.004493746,2
6921.563943,66.00618634,2273.394137,473.1837185,4.114200612,25.09155264,8.245728043,7.703016293,10.54648311,0.004503832,2
6720.34353,68.8644217,2239.596185,494.5196892,4.448376468,26.66664336,11.64436866,12.47734168,15.14275254,0.004715998,2
6997.205955,70.20870498,2327.038087,512.6346524,5.823841832,27.4725515,10.15541883,13.21311561,26.76496336,0.004703797,2
5957.658561,61.77552076,2053.034107,478.1178413,3.599103411,25.01834536,8.536770736,19.12494259,23.96360093,0.004719179,2
6131.034974,58.89395198,2080.481393,470.9838686,3.50161769,23.99264086,7.68611397,16.31099227,13.97208456,0.004482734,2
5868.295282,57.25680944,1984.441522,282.895135,3.178934222,23.77284464,8.43127572,14.00205384,8.424003715,0.003569667,2
7093.535734,57.55680806,2286.298388,295.6669428,3.019154729,23.26014936,4.424032745,7.360390516,7.165168395,0.003620709,2
7080.72767,54.97854505,2272.559871,254.3649065,3.043050812,22.38096386,3.333598659,8.273736594,9.88733408,0.003338989,2
6314.227447,55.52062236,2093.46943,287.1833518,3.049982323,22.93045471,6.412986509,8.931361527,19.07114948,0.003416381,2
6405.931241,54.96117566,2111.016016,247.8144174,3.440894452,22.67403729,6.068865324,10.59717016,17.68043046,0.003183804,2
6908.681886,51.15127409,2239.773217,244.7349699,3.6108568,21.13556786,4.241035264,12.20690968,13.63546793,0.003193736,2
6983.158442,47.70650708,2246.603854,223.4670574,2.389818441,21.09898164,6.790375842,17.60429319,10.12104437,0.003101654,2
7432.241191,48.4404751,2364.872367,324.4253604,2.239966177,19.377337,9.440727335,17.26595812,4.495665191,0.003622418,2
6717.816444,48.97176163,2212.775673,251.2170344,3.289030919,20.03669093,8.295535544,6.924960143,6.269598036,0.003064289,2
6722.535519,70.73731115,2219.751929,300.2359038,5.35652189,23.88282993,4.650709632,6.370233926,10.29457502,0.003231511,2
6912.53667,70.43693684,2270.395213,307.9437662,6.750036735,24.46897671,6.591505094,24.66147748,15.60420584,0.003503381,2
